	Cycle	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO
ID																																																													
GPSM2_394_406		-1	1	6	6	11	0	1	2	5	15	0	1	5	6	11	0	0	5	5	10	1	2	5	7	15	-1	0	4	7	12	2	2	3	5	14	-2	2	2	7	13	0	1	3	5	10	0	1	2	3	9	-1	2	3	7	15	1	1	2	6	8
KCNA3_461_473		0	0	0	0	2	0	2	2	1	6	-1	3	0	1	5	1	1	4	1	8	0	1	1	1	2	0	-1	2	2	8	0	1	2	2	1	0	1	0	4	7	-2	1	1	1	4	0	1	1	4	6	1	0	0	4	8	2	0	2	3	4
MBP_222_234		1	4	4	10	20	1	2	6	11	25	0	3	6	10	17	1	2	5	8	20	1	4	6	12	25	0	2	7	11	29	2	4	7	13	28	0	3	6	14	27	0	2	4	8	14	0	2	5	12	17	0	3	6	11	20	1	4	7	12	19
NOS3_1171_1183		5	11	23	56	108	4	12	29	58	116	6	15	35	72	139	5	12	27	55	110	7	14	32	64	133	6	13	34	66	134	8	14	36	73	144	5	14	32	65	130	6	11	29	57	113	3	13	31	66	133	10	20	54	103	198	8	13	37	66	132
RAB1A_187_199		-3	1	-2	5	-3	0	-1	0	1	4	0	1	2	0	0	0	0	2	0	3	0	0	1	-2	-4	-1	0	2	1	8	1	1	2	4	7	-1	1	1	4	6	0	0	-3	-2	-6	-1	0	-2	0	3	0	1	-1	-3	5	1	-1	2	1	1
STK6_283_295		16	35	89	174	352	15	32	81	161	328	16	34	78	155	316	13	29	71	139	288	18	36	94	192	367	17	33	88	185	359	16	37	86	172	346	14	33	79	155	317	21	42	102	200	416	24	53	134	264	529	20	44	112	230	459	22	40	107	209	424
CFTR_730_742		1	5	14	27	53	1	3	10	16	37	2	4	12	24	44	1	3	10	17	38	3	4	12	27	51	1	2	10	14	37	1	3	10	17	43	1	2	7	15	32	2	5	14	27	63	2	4	9	22	46	2	6	13	26	54	2	6	10	23	44
MYPC3_268_280		11	25	63	125	251	10	18	46	87	177	7	21	52	105	217	9	17	44	93	186	12	21	62	121	243	9	19	48	98	204	9	20	55	108	219	10	19	48	93	189	10	21	60	111	230	6	16	41	81	170	10	21	57	107	223	10	19	46	92	185
VASP_271_283		2	6	17	38	70	3	5	16	35	70	4	10	22	48	94	4	8	22	42	86	3	6	19	37	80	2	7	18	36	72	3	8	17	30	70	2	5	17	36	71	2	6	15	37	78	3	8	19	39	86	5	12	30	57	119	5	12	28	53	111
ADDB_696_708		1	1	4	1	9	0	0	3	5	11	1	0	2	4	11	1	0	2	6	13	0	1	4	8	12	1	2	4	9	13	0	2	4	7	14	1	1	3	8	17	0	0	3	4	8	0	1	5	6	14	1	2	6	6	14	0	3	1	3	9
BRCA1_1451_1463		0	0	-1	-5	-5	0	-1	2	2	1	1	0	0	1	4	0	1	1	-2	3	0	-1	1	2	-1	0	1	1	1	4	0	0	2	2	0	0	1	0	1	4	0	-1	0	-6	-3	1	1	-1	2	1	-1	-1	-2	2	-3	-1	1	-2	-2	1
DCX_49_61		-1	3	1	-1	3	-1	-2	2	3	0	0	1	2	5	7	0	0	3	3	6	2	1	1	3	7	0	0	0	5	9	-1	1	1	3	10	0	1	1	5	11	0	-1	1	1	2	1	1	3	2	7	1	1	2	8	8	0	3	1	-1	6
GSUB_61_73		0	1	2	6	12	0	-2	1	6	15	1	3	3	11	16	0	2	2	6	12	1	2	3	8	17	0	0	6	9	18	1	3	5	8	16	1	2	4	8	15	2	1	4	3	9	0	3	4	8	15	0	1	4	10	20	0	2	5	5	21
KCNB1_489_501		1	2	2	0	3	0	0	3	2	2	0	1	3	7	2	0	0	1	1	6	0	0	2	3	2	1	0	2	3	7	0	1	0	3	5	1	0	2	3	4	-1	1	-1	1	1	1	0	1	2	7	1	1	-1	7	8	1	3	1	3	6
MK10_214_226		-1	0	-2	-5	-2	-1	1	1	-1	-3	0	0	1	0	0	0	-2	-1	0	-2	0	1	-1	1	-4	0	0	0	1	3	-1	-1	0	1	-4	0	0	2	2	1	0	-1	1	-4	-6	0	-1	-2	0	3	-1	2	0	-1	-3	-1	1	0	-1	1
NR4A1_344_356		2	3	5	8	25	2	1	8	15	32	1	2	7	16	29	0	2	7	14	27	1	3	10	21	29	1	3	9	20	34	2	3	10	22	36	2	5	9	19	31	1	2	6	12	25	2	4	7	17	29	2	4	9	21	42	1	3	8	13	33
RAF1_253_265		0	-1	0	-1	3	0	-1	2	2	4	1	0	0	1	4	-1	0	0	1	3	1	0	1	-2	1	0	-1	4	1	7	0	1	2	-1	7	0	0	2	4	10	1	0	0	-3	-3	2	1	3	1	9	0	1	0	2	8	1	1	3	2	5
STMN2_90_102		1	2	3	1	10	0	-2	-1	5	8	1	2	1	5	7	1	0	2	4	7	1	2	4	4	9	1	1	4	2	10	0	-1	2	6	11	-1	1	1	7	10	1	0	3	2	7	1	2	1	5	10	1	0	1	5	11	-1	1	2	5	6
CGHB_109_121		6	16	39	77	155	9	15	42	84	169	8	17	41	81	174	6	14	40	75	154	6	17	45	83	167	8	17	44	87	166	8	17	38	79	162	6	17	40	78	157	10	20	50	91	189	10	20	54	99	210	12	24	61	119	242	11	23	55	110	224
NCF1_296_308		8	22	49	95	190	5	14	37	73	153	10	24	55	108	217	8	21	48	98	197	9	19	46	88	188	7	16	40	76	166	11	22	54	111	225	10	20	50	103	202	13	25	61	119	230	9	18	42	85	167	12	26	63	126	259	11	24	62	114	251
VTNC_390_402		6	18	43	81	171	4	9	25	53	105	6	11	29	56	116	5	10	25	53	110	7	14	36	76	149	2	12	28	56	114	5	13	35	67	144	5	13	31	62	128	7	16	41	82	168	5	11	28	60	118	6	13	32	66	132	4	10	28	52	109
ADDB_706_718		3	4	16	35	66	4	8	23	40	77	7	15	34	66	134	5	12	32	65	126	5	9	19	45	90	4	10	23	46	94	6	12	34	62	130	5	13	33	61	123	4	8	19	38	77	4	10	26	54	102	12	22	56	111	227	8	18	48	96	195
C1R_201_213		-1	0	3	1	1	1	-1	3	3	6	-2	0	2	5	6	-1	0	-1	3	4	0	1	1	3	7	-1	1	1	3	4	-1	1	2	0	2	0	1	0	2	8	0	-1	-1	-1	0	0	1	2	0	5	-1	0	0	2	6	-1	0	-2	1	4
ELK1_356_368		-1	0	1	3	6	1	1	1	3	4	0	1	1	1	2	-1	1	1	1	6	0	-1	0	1	5	2	1	1	4	6	0	0	0	0	2	0	-1	2	3	6	0	0	2	3	-1	0	0	1	-1	3	-1	-1	1	1	3	1	1	0	2	3
GYS2_1_13		4	11	29	57	116	6	13	28	56	110	4	11	26	52	112	2	7	21	42	85	6	13	36	75	148	5	13	32	63	133	5	11	28	55	114	6	13	30	61	118	3	10	20	43	86	4	11	25	50	107	4	10	29	59	109	3	10	25	52	104
KIF11_919_931		-1	-1	0	0	2	1	1	1	0	2	0	0	0	-3	0	0	0	-1	2	3	0	1	0	0	0	0	-2	-1	0	3	1	0	-1	0	2	0	2	-1	4	2	-1	-1	-1	-2	-4	1	0	-1	0	-1	0	0	0	0	-1	-1	-1	-1	2	3
MP2K1_281_293		0	-2	0	-3	-6	0	0	1	0	-2	0	-1	-1	0	-1	1	-2	-1	-1	-1	0	0	-1	0	-1	1	0	-1	2	3	-1	-2	0	-1	0	1	0	-1	0	0	1	0	-2	-5	-7	-1	1	0	-2	0	0	-1	1	-1	-2	0	-1	0	4	1
NTRK3_824_836		0	0	3	7	8	0	0	3	5	8	0	2	3	6	8	0	0	2	5	8	0	0	3	5	11	1	1	3	6	9	0	0	4	4	9	0	2	2	4	11	-1	1	2	2	9	1	0	3	1	10	0	0	4	3	11	0	-1	1	3	10
RAP1B_172_184		0	1	4	10	16	1	2	4	9	17	0	2	6	9	19	1	0	2	10	18	1	3	4	10	21	0	1	5	11	17	1	2	4	13	22	1	2	5	9	21	2	1	3	7	13	1	2	5	6	20	1	3	5	15	29	1	1	4	11	24
TAU_524_536		0	-1	1	-2	-2	0	-1	0	2	0	1	0	2	0	-1	1	-2	0	2	5	0	0	-1	0	2	0	2	1	2	1	-1	1	0	1	3	0	1	3	5	5	1	-1	-2	-4	-6	0	1	-1	-2	1	-1	-2	-1	-1	-1	-1	0	-1	1	2
CREB1_126_138		12	27	71	134	286	12	23	60	122	246	18	36	93	184	371	12	27	65	133	284	14	29	69	144	285	12	26	66	127	264	19	37	101	201	409	13	29	72	146	288	12	25	64	135	269	12	26	62	120	256	16	37	90	183	364	12	26	70	138	284
NCF1_321_333		5	12	32	60	124	3	8	22	45	89	3	10	30	56	115	3	7	25	47	96	5	11	28	55	117	4	8	22	46	103	5	11	28	62	123	4	11	26	48	105	4	11	25	52	106	3	9	21	41	94	4	11	27	55	106	4	10	21	46	92
CFTR_761_773		74	144	368	750	1484	58	112	277	568	1138	75	145	382	762	1530	57	112	281	583	1162	75	153	387	790	1574	64	130	318	650	1298	73	150	385	768	1556	58	123	309	638	1246	67	136	346	702	1405	55	111	279	576	1130	72	147	366	740	1502	55	117	292	596	1179
AKT1_301_313		0	1	-3	-3	-3	0	1	2	2	4	-1	-1	1	3	3	1	0	0	2	1	0	1	1	1	7	0	1	3	4	3	-1	2	-3	2	4	0	-1	2	2	4	0	0	-1	-4	-4	0	-1	1	3	0	-1	1	1	3	0	0	1	1	-1	2
CA2D1_494_506		0	1	6	12	24	2	2	7	13	31	1	2	7	11	23	2	2	3	10	19	2	3	5	16	28	1	1	5	13	28	1	2	6	13	29	-1	1	6	12	31	1	3	7	12	25	1	4	9	14	27	0	5	7	10	27	0	0	4	10	22
ELK1_410_422		0	0	-1	-3	-2	-1	0	0	1	0	0	0	-1	1	-1	-1	1	-1	0	1	2	1	0	0	0	-1	1	1	0	-1	0	0	0	-1	1	0	1	-1	-1	-1	-1	-2	1	0	-1	0	2	1	1	2	0	1	0	-1	-5	-1	0	-2	0	-1
H2B1B_ 27_40		2	1	5	12	20	2	3	8	14	28	0	4	13	23	44	1	5	9	17	33	2	4	9	17	31	2	2	7	14	28	2	5	6	17	33	1	3	7	10	27	1	2	8	14	30	2	4	8	13	30	2	8	18	33	69	4	6	13	29	56
KIF2C_105_118_S106G		3	6	18	38	70	3	7	17	33	70	4	9	23	49	94	3	8	18	39	76	4	9	18	36	77	3	7	18	38	74	4	9	22	44	94	3	8	21	37	78	5	9	20	41	87	5	9	23	45	84	6	15	32	64	134	5	8	22	45	93
MP2K1_287_299		0	1	4	9	24	2	1	7	12	27	0	1	5	14	25	1	4	6	11	21	3	5	7	14	27	1	3	7	17	35	0	3	3	17	37	1	3	7	17	35	1	1	4	7	15	1	2	7	10	25	0	3	6	14	29	2	0	7	11	23
P53_12_24		0	1	6	11	22	1	2	4	13	21	0	2	5	8	19	1	3	3	13	17	2	3	5	9	19	2	1	5	11	20	0	4	2	10	19	-1	2	5	6	19	2	2	5	9	23	1	3	6	11	21	2	2	4	11	23	1	2	5	12	18
RB_242_254		1	2	5	9	19	-1	1	6	12	23	1	2	5	8	17	1	3	4	8	14	2	2	5	9	23	2	3	6	14	26	1	2	3	12	24	2	3	7	12	30	-1	0	2	1	6	1	2	3	8	14	1	2	4	8	14	0	2	3	8	12
TLE2_246_258		0	-1	-3	-6	-6	1	2	1	-3	0	-1	0	0	-2	-4	0	1	-1	1	-2	1	-2	-3	-7	-7	0	0	-2	0	-4	0	1	-4	-2	-2	-1	-1	1	-4	1	0	-1	-2	-7	-13	-1	0	2	-2	-5	0	0	-3	-4	-11	1	0	0	0	-2
DESP_2842_2854		1	1	2	5	9	0	2	2	4	8	-1	0	3	4	5	1	1	1	5	6	1	2	2	5	11	1	1	-1	3	7	1	1	1	3	5	1	1	2	0	6	1	1	5	2	11	-1	0	1	6	9	0	3	4	5	9	1	2	2	4	12
NFKB1_330_342		1	2	10	17	36	2	3	8	17	32	1	3	11	21	42	2	3	9	15	32	2	5	8	21	37	1	2	8	16	40	2	4	9	14	36	1	4	8	12	26	1	5	10	20	44	1	5	9	20	38	2	5	11	25	48	2	4	11	19	43
F263_454_466		34	70	179	360	727	26	52	132	263	523	33	66	167	337	684	29	57	144	290	584	34	70	176	348	705	27	53	139	274	570	32	64	165	332	664	27	56	136	281	564	35	67	172	347	695	22	47	120	229	472	30	63	159	324	649	29	57	144	286	581
ANDR_785_797		2	5	15	31	57	1	7	10	29	58	2	5	16	29	62	1	4	9	24	44	4	5	16	32	68	2	7	14	30	60	3	7	18	31	66	2	5	16	32	65	3	8	16	28	59	2	5	12	33	55	3	8	17	33	63	2	4	11	25	59
CD27_212_224		1	3	3	9	18	1	0	4	11	19	1	3	6	12	25	1	1	5	11	25	1	1	8	12	26	2	2	9	12	26	1	2	7	13	27	1	3	9	15	31	1	3	7	10	21	0	2	6	15	29	2	4	9	16	34	2	3	10	15	31
ERBB2_679_691		5	16	37	77	156	6	15	39	76	161	9	21	52	104	213	8	15	38	77	154	8	17	43	88	182	9	17	42	84	173	10	24	53	107	226	10	21	53	106	205	6	17	35	73	148	8	15	41	86	167	14	28	75	146	301	12	21	50	96	196
H32_3_18		1	3	5	11	21	1	2	6	16	31	2	3	11	19	38	1	3	8	14	33	-1	4	7	18	31	1	5	9	20	33	2	3	13	20	39	1	2	10	16	32	1	2	8	12	26	2	2	10	17	39	3	7	15	27	55	2	5	11	20	43
KPCB_19_31_A25S		3	7	17	35	75	2	8	19	39	89	7	11	27	56	110	3	10	21	44	84	4	10	25	49	99	5	10	25	52	106	4	12	28	55	107	4	12	24	46	93	4	6	20	39	81	4	8	25	51	104	8	18	43	84	172	5	13	29	58	121
MPH6_140_152		-1	-1	-1	0	-2	-2	0	0	1	4	1	1	2	2	2	0	-1	0	1	0	-1	-1	0	2	-1	1	0	-2	1	2	-1	-1	4	0	1	-1	0	-1	2	4	0	-1	-1	-4	-5	-2	-2	-1	1	0	-1	-1	0	-2	0	0	0	1	-1	-1
P53_308_323		-1	0	-1	-2	3	0	0	1	2	9	0	0	-1	4	10	1	0	0	4	5	0	-1	0	3	4	0	1	1	4	8	0	1	3	6	10	1	0	3	6	11	0	1	-1	-1	-4	2	0	2	4	7	1	1	3	6	13	2	1	2	3	6
RB_350_362		0	0	1	2	4	0	0	2	5	8	1	1	2	6	8	1	0	1	3	6	1	1	1	3	4	0	2	1	4	9	0	1	4	7	11	0	1	2	3	10	1	0	2	2	-1	0	1	3	3	9	2	3	5	6	12	1	0	4	4	9
TOP2A_1463_1475		21	39	104	201	410	14	33	76	158	311	21	39	94	190	388	15	30	79	166	332	18	40	99	197	401	16	34	83	170	349	18	37	100	203	411	14	34	85	162	344	21	42	107	210	431	17	33	87	168	342	22	43	107	215	435	17	37	86	173	360
E1A_ADE05_212_224		13	28	67	135	278	13	28	70	136	282	14	32	76	158	309	13	27	68	144	293	13	26	68	139	281	14	30	74	143	289	17	32	81	160	321	12	27	67	133	269	14	30	75	149	301	17	32	79	164	330	18	36	94	185	364	16	30	77	149	307
PLM_76_88		0	-1	0	3	7	-1	0	0	3	4	0	1	1	2	3	0	1	1	2	1	1	-1	1	2	7	1	0	0	1	6	0	1	3	2	3	0	0	2	-1	1	0	1	1	0	0	0	1	-1	6	5	0	-1	3	4	9	0	0	2	4	6
KAP3_107_119		18	35	87	171	346	11	23	64	127	259	16	30	79	158	322	12	28	70	135	280	17	36	90	185	373	13	31	75	146	301	14	30	77	153	318	11	27	69	131	263	18	35	90	177	351	14	29	72	146	297	21	39	95	192	389	15	28	72	142	286
ANXA1_209_221		-2	-2	-2	-3	-8	0	-1	-1	-16	-17	-1	1	1	-11	-13	0	2	-2	-7	-10	-1	-2	2	-13	-15	-1	1	-4	-10	-23	0	-1	-1	-12	-15	1	-3	-1	-4	-13	-2	-4	-5	-9	-11	1	-2	-1	-8	-13	0	1	-5	-16	-20	0	-2	-1	-6	-21
CDC2_154_169		1	1	1	9	19	0	1	0	5	12	1	2	5	5	10	0	1	3	2	11	0	2	3	9	21	1	-2	1	5	13	0	3	2	5	12	1	2	3	8	11	1	1	3	8	17	1	1	3	6	13	-2	1	0	4	14	0	1	3	9	14
ERF_519_531		1	0	1	4	4	1	2	5	8	16	0	0	2	4	6	1	-1	3	5	6	0	0	2	3	9	1	0	1	5	7	0	2	1	3	8	1	1	-1	7	9	0	0	1	2	1	1	0	2	4	7	0	0	3	1	4	-1	-1	2	2	6
IF4E_203_215		1	1	1	5	6	0	1	2	5	7	0	1	3	6	9	0	1	2	5	12	0	0	2	4	8	2	0	1	7	10	2	2	3	5	12	0	1	4	3	11	0	-2	1	1	4	1	1	4	5	9	1	2	3	7	17	0	2	4	6	15
KPCB_626_639		0	0	3	4	8	0	0	1	2	8	0	1	3	3	3	0	0	1	5	7	-1	-2	0	4	4	1	0	0	1	5	1	0	-1	2	5	0	0	4	2	7	1	1	-1	2	4	0	0	1	2	8	0	0	2	3	4	0	1	4	4	6
MPIP1_172_184		1	1	7	13	27	1	3	5	11	25	0	3	7	13	26	1	3	5	11	19	1	4	8	17	31	3	2	6	16	32	2	6	7	16	31	2	2	8	15	31	0	0	4	7	14	0	0	7	9	23	0	3	7	14	24	1	4	7	10	21
PDE5A_95_107		0	-2	0	-3	-4	0	1	-2	2	3	-1	0	1	0	0	0	1	0	0	5	-1	-1	0	-1	-1	0	0	1	-1	-1	0	0	1	-4	-2	1	-1	0	1	1	0	0	-4	-2	-9	1	0	0	0	-1	-1	0	-1	-4	-3	-1	0	-1	-1	-2
RB_774_786		0	1	1	0	-2	1	0	1	1	5	-1	0	1	0	1	-1	-1	2	3	4	0	0	-1	-1	0	0	1	-2	2	0	0	1	0	1	0	0	0	3	3	4	0	0	-3	-1	-7	0	1	-1	1	2	-1	-1	1	-2	-2	-1	0	0	4	3
VASP_150_162		0	4	11	19	40	2	1	7	13	29	1	2	7	16	32	1	2	6	11	35	3	2	8	16	39	1	4	2	12	26	1	5	7	18	34	1	2	5	15	28	2	3	8	15	41	3	2	7	14	30	1	3	10	19	32	1	2	9	19	34
EPB42_241_253		2	2	9	18	37	2	5	8	16	36	1	2	8	15	37	-1	3	4	10	25	2	3	10	20	45	2	3	6	16	43	3	4	9	19	40	2	3	7	17	32	0	4	7	18	41	2	1	6	13	31	0	3	11	21	43	1	4	9	15	29
PTN12_32_44		10	21	56	108	226	11	21	51	104	202	13	32	74	154	310	9	23	57	112	226	10	19	58	118	235	11	23	55	105	216	17	36	82	169	349	14	29	70	139	272	8	17	46	90	180	8	19	44	88	178	12	28	72	137	281	10	21	49	105	202
KCNA6_504_516		40	77	199	403	822	27	53	138	257	537	28	58	147	292	592	25	59	140	297	589	35	72	180	363	722	28	61	140	285	586	32	67	173	335	705	25	55	133	274	532	41	80	202	418	825	25	53	130	263	540	29	61	149	305	626	25	50	134	265	527
pVASP_150_164		699	1384	3473	3606	3089	753	1510	3800	3566	3023	712	1431	3627	3578	3185	656	1328	3259	3592	3081	746	1465	3690	3552	3060	675	1336	3365	3578	3026	718	1403	3556	3554	3164	697	1409	3544	3579	3129	669	1346	3413	3603	3118	727	1437	3587	3596	3107	680	1338	3339	3648	3152	634	1277	3187	3630	3176
CDK7_163_175		-1	0	-2	-1	-2	0	1	-6	-3	7	-1	0	2	1	29	-2	-1	1	9	23	0	-4	4	7	-4	2	4	6	20	34	0	4	8	16	52	0	-1	0	-2	1	-1	1	0	1	-1	1	-1	2	5	37	0	4	4	3	23	1	-1	0	3	25
ESR1_160_172		8	14	38	79	156	7	15	37	73	142	6	16	40	73	154	8	15	39	78	160	6	13	36	74	148	6	17	37	73	155	7	19	43	86	175	7	13	36	72	149	7	16	39	76	156	6	16	35	72	145	7	17	41	83	166	6	14	35	71	141
IKBA_26_38		-1	2	0	-1	2	0	2	0	2	4	1	1	1	-1	-1	0	0	1	3	-5	1	1	2	2	-1	0	0	0	2	1	0	1	0	2	3	0	0	0	2	1	0	-1	0	-2	2	1	1	-3	-3	3	-1	1	0	1	3	0	0	2	0	1
KS6A1_374_386		2	4	5	12	29	2	3	5	10	25	1	2	5	8	24	2	4	6	7	17	2	2	8	17	37	2	2	8	14	25	-1	4	8	10	27	2	3	7	10	29	2	2	6	13	23	-1	4	5	13	28	1	4	7	12	21	0	3	4	11	21
MPIP3_208_220		0	2	0	1	-2	1	1	2	3	2	1	0	5	4	4	-2	0	2	3	5	2	0	0	-1	-1	0	1	4	0	7	0	1	1	0	6	1	0	2	1	4	-1	-1	-2	-3	-3	1	0	2	5	4	0	1	2	4	7	0	0	1	2	4
PDPK1_27_39		-1	-1	-1	-5	-10	0	1	-2	-3	-3	-1	-1	1	-1	-2	-2	1	-3	-3	-2	1	-1	-1	-4	-9	0	0	0	0	-3	-1	-1	-4	-1	-6	0	-1	-1	-4	-3	-1	-1	-2	-8	-17	0	-1	-2	-2	-5	0	0	-2	-3	-9	-1	1	-1	-2	0
RB_803_815		2	1	7	11	21	2	4	6	15	27	2	1	6	15	21	-1	1	4	8	14	2	2	8	13	28	1	3	9	13	29	0	4	8	12	29	1	0	7	12	29	1	3	6	6	21	0	3	4	8	22	2	4	5	11	25	2	1	4	8	19
VASP_232_244		0	-1	1	-3	4	0	2	0	2	4	-1	-1	0	2	1	0	0	0	2	1	1	1	3	0	-1	-1	1	1	2	6	0	1	-3	0	2	0	0	2	1	4	0	1	-2	0	-5	-1	0	-1	1	6	-1	0	-1	2	6	1	0	0	0	2
GBRB2_427_439		18	37	99	201	394	16	36	83	165	328	24	50	128	261	520	15	35	88	181	366	22	42	106	214	429	16	34	90	182	360	26	57	146	288	596	19	41	104	200	419	18	37	92	187	381	15	32	73	152	304	23	49	120	246	501	16	33	83	172	337
PYGL_8_20		-1	1	4	8	17	0	3	7	12	24	-1	1	2	10	13	1	1	1	3	8	2	2	6	12	25	1	1	7	13	27	1	2	6	4	23	0	1	6	9	15	1	1	4	6	8	1	1	5	12	22	2	3	6	12	24	1	3	2	5	19
TY3H_65_77		6	13	28	68	134	4	9	24	48	100	4	13	31	63	130	4	8	23	51	105	7	14	31	72	139	2	7	25	55	112	1	8	24	61	114	4	6	21	47	98	1	9	24	62	118	5	8	19	54	99	3	13	38	66	138	4	9	24	52	109
